time,primeFreq,secondFreq,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2017-05-11T18:44:09.477+0300,8.0,4.0,11497,12615,6105,3712,5725,5173,2501,564
2017-05-11T18:44:10.464+0300,8.0,4.0,2985,2886,6698,4686,8213,6097,2801,1024
2017-05-11T18:44:11.456+0300,8.0,4.0,1477,13675,1650,6102,1139,5047,1325,943
2017-05-11T18:44:12.452+0300,8.0,4.0,2506,12543,594,9307,5366,3075,945,860
2017-05-11T18:44:23.365+0300,8.0,4.0,5074,13492,414,5942,2478,3300,1010,985
2017-05-11T18:44:35.319+0300,8.0,4.0,3838,4024,11953,3018,1229,6909,3533,1324
2017-05-11T18:44:36.269+0300,8.0,4.0,2501,26914,3393,1278,11257,4423,2267,1075
2017-05-11T18:44:37.276+0300,8.0,4.0,14220,18626,4178,6050,22369,7657,809,1327
2017-05-11T18:44:46.195+0300,8.0,4.0,5837,13598,2490,765,6258,2531,2476,969
2017-05-11T18:44:47.195+0300,8.0,4.0,8260,8726,2316,12192,3685,2057,585,1081
2017-05-11T18:44:58.109+0300,8.0,4.0,12424,18924,4733,1431,6960,10178,2091,650
2017-05-11T18:44:59.103+0300,8.0,4.0,3905,12014,2265,3883,5594,4304,1903,3011
2017-05-11T18:45:00.095+0300,8.0,4.0,17661,46158,4558,4181,5594,6701,3263,1401
2017-05-11T18:45:06.053+0300,8.0,4.0,5931,33366,362,4522,4615,5256,1355,582
2017-05-11T18:45:07.042+0300,8.0,4.0,9530,8602,962,1178,2943,5749,1502,597
2017-05-11T18:45:13.014+0300,8.0,4.0,4979,12766,1270,5312,3245,3925,1416,1259
2017-05-11T18:45:14.007+0300,8.0,4.0,15267,5678,9640,4255,1888,4289,2050,1047
2017-05-11T18:45:14.980+0300,8.0,4.0,5735,5775,383,3524,2437,5399,1909,1294
2017-05-11T18:45:15.975+0300,8.0,4.0,13749,19247,4573,5370,1960,5774,1180,1033
2017-05-11T18:45:16.967+0300,8.0,4.0,12997,6303,747,6209,4328,2147,1028,1164
2017-05-11T18:45:18.965+0300,8.0,4.0,12445,8560,11308,6764,6105,3154,4071,1983
2017-05-11T18:45:20.951+0300,8.0,4.0,9079,7408,2718,2750,7931,3111,1481,436
2017-05-11T18:45:21.946+0300,8.0,4.0,1107,4030,5678,2078,5537,2899,1029,1531
2017-05-11T18:45:22.937+0300,8.0,4.0,10750,11589,3574,7851,4327,2987,836,1604
2017-05-11T18:45:23.909+0300,8.0,4.0,6668,9424,9146,4950,4161,4251,1476,907
2017-05-11T18:45:24.907+0300,8.0,4.0,5541,14259,5241,376,1690,3799,935,1188
2017-05-11T18:45:25.903+0300,8.0,4.0,2311,7675,2570,11670,3207,2217,1604,879
2017-05-11T18:45:26.895+0300,8.0,4.0,7787,7700,6940,3387,14148,6560,2490,1678
2017-05-11T18:45:27.904+0300,8.0,4.0,20948,15976,4383,7480,9833,3896,6185,1308
2017-05-11T18:45:28.889+0300,8.0,4.0,3677,6776,10945,2739,2606,5311,1302,563
2017-05-11T18:45:30.870+0300,8.0,4.0,11911,6394,3653,3033,6505,4749,1191,597
2017-05-11T18:45:35.838+0300,8.0,4.0,6593,5094,3370,1515,3947,2565,959,573
2017-05-11T18:45:36.828+0300,8.0,4.0,3125,9697,3170,8763,3066,1659,3037,658
2017-05-11T18:45:37.814+0300,8.0,4.0,5432,2299,4904,2376,1822,3060,1994,1055
2017-05-11T18:45:38.801+0300,8.0,4.0,9721,2224,4694,3725,1395,4691,1956,1569
2017-05-11T18:45:39.815+0300,8.0,4.0,22624,10444,14668,1404,4191,3838,651,1717
2017-05-11T18:45:40.805+0300,8.0,4.0,17069,9559,4237,2704,3889,2327,1063,938
2017-05-11T18:45:41.795+0300,8.0,4.0,2382,8859,2984,5705,5135,3366,2680,488
2017-05-11T18:45:42.786+0300,8.0,4.0,3534,3611,2649,6390,6605,2716,1450,1246
2017-05-11T18:45:43.772+0300,8.0,4.0,2143,16245,4045,1723,4076,2093,2471,1760
